PO_ID,Order_Date,Supplier_ID,Material_ID,Quantity,Unit_Price,Total_Cost
PO000464,2024-09-12,SUP018,MAT028,9600,36,345600
PO000465,2025-12-19,SUP019,MAT017,1190,37,44030
PO000466,2024-10-20,SUP010,MAT029,224,665,148960
PO000467,2025-03-17,SUP016,MAT015,9998,32,319936
PO000468,2024-11-14,SUP002,MAT029,97,1535,148895
PO000469,2025-04-12,SUP012,MAT027,7413,42,311346
PO000470,2025-10-31,SUP007,MAT004,473,3394,1605362
PO000471,2024-11-03,SUP013,MAT025,598,4662,2787876
PO000472,2024-05-24,SUP003,MAT001,785,1055,828175
PO000473,2024-09-20,SUP002,MAT017,6803,25,170075
PO000474,2024-07-22,SUP014,MAT017,1561,6,9366
PO000475,2024-02-01,SUP018,MAT008,720,1777,1279440
PO000476,2024-08-07,SUP010,MAT006,976,2988,2916288
PO000477,2025-07-04,SUP013,MAT026,375,4701,1762875
PO000478,2024-08-13,SUP012,MAT030,187,2466,461142
PO000479,2024-08-25,SUP016,MAT004,267,212,56604
PO000480,2025-12-17,SUP010,MAT011,287,2143,615041
PO000481,2025-01-15,SUP019,MAT016,5697,25,142425
PO000482,2025-09-30,SUP008,MAT012,53,1244,65932
PO000483,2024-12-23,SUP003,MAT023,836,3327,2781372
PO000484,2024-07-26,SUP006,MAT017,9237,23,212451
PO000485,2025-01-13,SUP004,MAT023,892,739,659188
PO000486,2024-11-16,SUP001,MAT015,2273,10,22730
PO000487,2025-07-16,SUP014,MAT030,281,1710,480510
PO000488,2025-09-04,SUP014,MAT017,8400,26,218400
PO000489,2025-10-11,SUP012,MAT002,272,541,147152
PO000490,2024-07-01,SUP010,MAT014,775,1618,1253950
PO000491,2024-05-04,SUP013,MAT028,4357,49,213493
PO000492,2025-01-08,SUP002,MAT005,786,4147,3259542
PO000493,2025-07-09,SUP015,MAT009,86,1820,156520
PO000494,2024-02-21,SUP004,MAT019,116,951,110316
PO000495,2025-03-23,SUP009,MAT010,226,2034,459684
PO000496,2024-07-03,SUP010,MAT020,816,416,339456
PO000497,2025-07-12,SUP016,MAT026,625,3273,2045625
PO000498,2025-06-18,SUP018,MAT017,5536,46,254656
PO000499,2025-03-16,SUP003,MAT020,612,3003,1837836
PO000500,2025-12-29,SUP016,MAT010,287,1699,487613
PO000501,2024-01-27,SUP013,MAT016,6270,9,56430
PO000502,2025-08-03,SUP002,MAT002,583,1181,688523
PO000503,2025-08-07,SUP010,MAT006,771,4825,3720075
PO000504,2025-09-24,SUP002,MAT026,467,3949,1844183
PO000505,2025-12-31,SUP015,MAT015,1757,33,57981
PO000506,2025-05-26,SUP013,MAT018,128,2934,375552
PO000507,2024-07-08,SUP018,MAT001,796,788,627248
PO000508,2024-04-17,SUP019,MAT029,289,2470,713830
PO000509,2025-11-02,SUP020,MAT011,77,1942,149534
PO000510,2025-06-14,SUP015,MAT027,6385,48,306480
PO000511,2025-05-30,SUP013,MAT021,633,1207,764031
PO000512,2025-09-21,SUP008,MAT024,961,3589,3449029
PO000513,2025-01-02,SUP011,MAT024,298,3966,1181868
PO000514,2024-01-20,SUP015,MAT001,242,685,165770
PO000515,2024-06-30,SUP005,MAT006,524,2460,1289040
PO000516,2024-05-30,SUP015,MAT006,504,3454,1740816
PO000517,2025-07-31,SUP011,MAT015,7300,5,36500
PO000518,2024-05-10,SUP007,MAT023,876,4885,4279260
PO000519,2025-07-23,SUP013,MAT007,242,2150,520300
PO000520,2025-03-07,SUP017,MAT018,185,2429,449365
PO000521,2024-12-16,SUP012,MAT011,217,928,201376
PO000522,2025-01-16,SUP003,MAT021,362,3364,1217768
PO000523,2024-02-22,SUP007,MAT027,5055,20,101100
PO000524,2025-04-15,SUP019,MAT002,766,1013,775958
PO000525,2025-01-10,SUP002,MAT008,507,407,206349
PO000526,2025-11-10,SUP003,MAT015,4520,32,144640
PO000527,2024-03-31,SUP004,MAT012,249,2035,506715
PO000528,2025-01-15,SUP016,MAT016,3854,11,42394
PO000529,2025-04-29,SUP009,MAT013,791,3761,2974951
PO000530,2025-09-20,SUP015,MAT005,427,385,164395
PO000531,2024-10-30,SUP007,MAT018,138,2397,330786
PO000532,2024-01-20,SUP004,MAT028,2375,29,68875
PO000533,2025-12-11,SUP011,MAT028,6126,5,30630
PO000534,2024-09-02,SUP012,MAT024,263,2955,777165
PO000535,2025-08-01,SUP003,MAT021,979,381,372999
PO000536,2025-08-23,SUP013,MAT010,294,799,234906
PO000537,2024-10-24,SUP017,MAT013,421,3805,1601905
PO000538,2025-01-28,SUP012,MAT016,7502,23,172546
PO000539,2025-02-02,SUP007,MAT006,736,2739,2015904
PO000540,2024-01-25,SUP011,MAT018,81,1096,88776
PO000541,2024-09-13,SUP006,MAT015,7999,32,255968
PO000542,2024-11-21,SUP002,MAT009,97,2028,196716
PO000543,2024-02-13,SUP012,MAT028,9331,39,363909
PO000544,2025-05-01,SUP020,MAT011,219,2132,466908
PO000545,2024-11-28,SUP002,MAT029,82,1190,97580
PO000546,2025-02-03,SUP019,MAT014,740,4119,3048060
PO000547,2025-03-14,SUP015,MAT012,159,1215,193185
PO000548,2025-08-01,SUP012,MAT019,99,1035,102465
PO000549,2024-05-22,SUP005,MAT005,891,1343,1196613
PO000550,2025-12-09,SUP005,MAT006,577,672,387744
PO000551,2025-11-26,SUP008,MAT009,211,897,189267
PO000552,2025-04-03,SUP019,MAT011,267,2003,534801
PO000553,2024-02-14,SUP001,MAT014,879,3090,2716110
PO000554,2025-11-03,SUP005,MAT025,514,1591,817774
PO000555,2025-08-19,SUP019,MAT002,265,608,161120
PO000556,2025-11-02,SUP009,MAT007,124,1309,162316
PO000557,2025-08-05,SUP008,MAT025,870,799,695130
PO000558,2024-07-07,SUP007,MAT027,3497,48,167856
PO000559,2025-09-05,SUP016,MAT010,50,576,28800
PO000560,2024-10-05,SUP013,MAT012,244,2143,522892
PO000561,2024-04-10,SUP001,MAT016,2866,38,108908
PO000562,2024-04-28,SUP013,MAT012,186,1751,325686
PO000563,2025-10-28,SUP012,MAT028,4779,13,62127
PO000564,2025-08-11,SUP007,MAT012,204,2466,503064
PO000565,2025-06-09,SUP001,MAT006,124,3872,480128
PO000566,2024-04-08,SUP014,MAT003,236,785,185260
PO000567,2025-05-05,SUP001,MAT015,4935,16,78960
PO000568,2024-07-05,SUP018,MAT028,7321,30,219630
PO000569,2025-05-19,SUP004,MAT014,782,2167,1694594
PO000570,2025-01-02,SUP007,MAT005,934,3231,3017754
PO000571,2024-08-23,SUP018,MAT006,894,2145,1917630
PO000572,2024-12-03,SUP016,MAT018,21,1928,40488
PO000573,2024-12-16,SUP007,MAT028,4755,29,137895
PO000574,2024-02-10,SUP001,MAT008,969,1127,1092063
PO000575,2025-01-21,SUP017,MAT003,822,467,383874
PO000576,2025-04-14,SUP018,MAT007,564,953,537492
PO000577,2024-01-03,SUP010,MAT023,744,472,351168
PO000578,2024-12-13,SUP008,MAT029,294,1917,563598
PO000579,2025-02-24,SUP009,MAT009,193,1306,252058
PO000580,2024-03-08,SUP010,MAT011,259,1363,353017
PO000581,2025-04-08,SUP010,MAT005,558,3321,1853118
PO000582,2024-04-24,SUP004,MAT021,189,4367,825363
PO000583,2024-03-18,SUP010,MAT026,894,4931,4408314
PO000584,2025-04-05,SUP016,MAT007,376,2858,1074608
PO000585,2025-06-27,SUP006,MAT006,648,3220,2086560
PO000586,2025-02-09,SUP011,MAT018,158,1011,159738
PO000587,2024-03-04,SUP013,MAT019,187,1564,292468
PO000588,2025-10-08,SUP009,MAT021,509,4209,2142381
PO000589,2024-04-04,SUP007,MAT008,382,3677,1404614
PO000590,2024-12-11,SUP005,MAT011,229,1687,386323
PO000591,2024-10-01,SUP006,MAT005,442,4571,2020382
PO000592,2024-09-29,SUP006,MAT027,5636,41,231076
PO000593,2024-05-02,SUP014,MAT010,203,1978,401534
PO000594,2024-11-18,SUP018,MAT007,626,2462,1541212
PO000595,2024-08-06,SUP012,MAT021,533,2471,1317043
PO000596,2024-04-06,SUP010,MAT002,563,1051,591713
PO000597,2024-06-19,SUP003,MAT016,6171,47,290037
PO000598,2024-03-15,SUP013,MAT020,651,3210,2089710
PO000599,2024-12-09,SUP005,MAT024,770,4189,3225530
PO000600,2025-10-02,SUP008,MAT013,921,2175,2003175
PO000601,2024-09-02,SUP005,MAT007,301,3155,949655
PO000602,2025-05-20,SUP007,MAT008,263,3082,810566
PO000603,2025-02-05,SUP002,MAT027,7901,48,379248
PO000604,2024-02-21,SUP011,MAT017,4833,11,53163
PO000605,2025-03-05,SUP014,MAT001,482,946,455972
PO000606,2025-11-15,SUP010,MAT029,65,680,44200
PO000607,2024-11-10,SUP003,MAT004,781,1970,1538570
PO000608,2025-06-16,SUP007,MAT027,8860,48,425280
PO000609,2024-01-03,SUP015,MAT010,187,1760,329120
PO000610,2025-01-16,SUP011,MAT009,108,2222,239976
PO000611,2024-09-03,SUP018,MAT012,131,1980,259380
PO000612,2024-06-26,SUP015,MAT017,4425,8,35400
PO000613,2024-11-01,SUP011,MAT014,120,2534,304080
PO000614,2024-02-24,SUP018,MAT026,856,3380,2893280
PO000615,2024-01-16,SUP011,MAT006,578,4531,2618918
PO000616,2024-11-18,SUP004,MAT003,397,855,339435
PO000617,2024-02-13,SUP001,MAT014,501,1764,883764
PO000618,2024-03-06,SUP007,MAT021,223,2607,581361
PO000619,2025-02-21,SUP006,MAT002,553,320,176960
PO000620,2024-03-02,SUP010,MAT004,954,4578,4367412
PO000621,2024-01-22,SUP009,MAT023,597,1019,608343
PO000622,2025-01-05,SUP007,MAT001,227,851,193177
PO000623,2025-11-23,SUP016,MAT017,3416,44,150304
PO000624,2024-12-01,SUP020,MAT020,455,1999,909545
PO000625,2025-10-04,SUP005,MAT005,405,464,187920
PO000626,2024-10-22,SUP008,MAT017,9215,27,248805
PO000627,2025-01-14,SUP003,MAT005,116,1216,141056
PO000628,2025-02-16,SUP020,MAT007,854,3068,2620072
PO000629,2024-05-09,SUP020,MAT019,152,1386,210672
PO000630,2024-05-20,SUP019,MAT018,36,896,32256
PO000631,2025-12-06,SUP004,MAT004,423,4783,2023209
PO000632,2024-11-05,SUP015,MAT013,715,829,592735
PO000633,2024-04-24,SUP011,MAT017,2608,22,57376
PO000634,2025-05-17,SUP007,MAT008,278,2602,723356
PO000635,2024-07-02,SUP012,MAT012,61,2482,151402
PO000636,2024-12-18,SUP017,MAT008,747,2623,1959381
PO000637,2024-09-29,SUP020,MAT027,7005,9,63045
PO000638,2024-09-27,SUP005,MAT003,767,682,523094
PO000639,2025-02-03,SUP007,MAT003,434,782,339388
PO000640,2024-01-29,SUP016,MAT017,9117,49,446733
PO000641,2024-07-23,SUP006,MAT009,194,1607,311758
PO000642,2025-04-15,SUP004,MAT014,824,1468,1209632
PO000643,2025-03-24,SUP006,MAT023,566,4010,2269660
PO000644,2025-03-15,SUP006,MAT001,426,917,390642
PO000645,2024-09-19,SUP012,MAT012,187,1571,293777
PO000646,2024-12-14,SUP020,MAT008,841,3098,2605418
PO000647,2025-02-04,SUP004,MAT026,217,3633,788361
PO000648,2025-01-09,SUP013,MAT014,872,4730,4124560
PO000649,2025-07-04,SUP003,MAT019,90,2659,239310
PO000650,2024-07-22,SUP014,MAT012,160,1292,206720
PO000651,2025-03-12,SUP012,MAT014,442,4470,1975740
PO000652,2024-04-12,SUP016,MAT027,9458,50,472900
PO000653,2025-03-01,SUP015,MAT022,933,3747,3495951
PO000654,2024-02-10,SUP011,MAT010,72,1549,111528
PO000655,2024-07-24,SUP013,MAT005,772,2568,1982496
PO000656,2024-06-16,SUP016,MAT015,6965,30,208950
PO000657,2025-07-15,SUP004,MAT025,421,2941,1238161
PO000658,2025-04-27,SUP005,MAT006,790,3019,2385010
PO000659,2025-09-22,SUP012,MAT024,478,3969,1897182
PO000660,2025-01-10,SUP011,MAT026,746,3723,2777358
PO000661,2025-08-15,SUP010,MAT004,337,786,264882
PO000662,2025-12-27,SUP019,MAT024,626,2203,1379078
PO000663,2025-01-29,SUP002,MAT011,207,1758,363906
PO000664,2025-02-20,SUP009,MAT030,139,660,91740
PO000665,2024-12-14,SUP003,MAT023,771,810,624510
PO000666,2025-02-03,SUP015,MAT025,867,925,801975
PO000667,2024-02-09,SUP005,MAT002,624,1067,665808
PO000668,2024-11-12,SUP010,MAT011,277,590,163430
PO000669,2025-07-21,SUP009,MAT027,3252,17,55284
PO000670,2024-03-13,SUP020,MAT009,186,1904,354144
PO000671,2025-03-02,SUP005,MAT013,473,2463,1164999
PO000672,2025-04-14,SUP019,MAT015,6088,15,91320
PO000673,2025-05-21,SUP006,MAT017,4059,23,93357
PO000674,2024-04-26,SUP009,MAT020,604,3080,1860320
PO000675,2025-06-04,SUP012,MAT030,144,1479,212976
PO000676,2025-01-07,SUP015,MAT015,9511,44,418484
PO000677,2025-01-21,SUP001,MAT018,157,842,132194
PO000678,2025-05-27,SUP017,MAT024,277,321,88917
PO000679,2024-05-02,SUP012,MAT020,973,1487,1446851
PO000680,2024-10-14,SUP007,MAT026,309,4618,1426962
PO000681,2024-05-25,SUP018,MAT002,806,527,424762
PO000682,2025-03-23,SUP013,MAT019,192,2789,535488
PO000683,2024-09-28,SUP012,MAT010,172,1034,177848
PO000684,2024-05-11,SUP004,MAT023,400,1170,468000
PO000685,2025-08-27,SUP003,MAT007,694,3100,2151400
PO000686,2025-06-11,SUP001,MAT024,118,956,112808
PO000687,2024-09-23,SUP010,MAT010,56,549,30744
PO000688,2025-11-06,SUP002,MAT011,68,831,56508
PO000689,2025-11-22,SUP016,MAT008,451,1983,894333
PO000690,2025-10-08,SUP016,MAT016,3223,32,103136
PO000691,2024-06-12,SUP006,MAT002,575,338,194350
PO000692,2025-02-15,SUP001,MAT012,149,897,133653
PO000693,2025-04-10,SUP010,MAT014,163,1994,325022
PO000694,2025-09-20,SUP014,MAT005,231,2751,635481
PO000695,2024-10-21,SUP008,MAT023,908,3025,2746700
PO000696,2025-06-24,SUP017,MAT010,87,2321,201927
PO000697,2024-05-17,SUP017,MAT002,230,728,167440
PO000698,2024-04-25,SUP006,MAT019,76,2236,169936
PO000699,2025-03-02,SUP006,MAT011,236,888,209568
PO000700,2024-06-12,SUP017,MAT013,500,317,158500
PO000701,2025-05-20,SUP003,MAT001,380,617,234460
PO000702,2025-03-26,SUP011,MAT014,922,1489,1372858
PO000703,2025-05-02,SUP019,MAT012,52,1439,74828
PO000704,2024-01-29,SUP018,MAT026,893,244,217892
PO000705,2025-10-09,SUP002,MAT016,2541,16,40656
PO000706,2025-12-17,SUP006,MAT020,534,2752,1469568
PO000707,2024-06-28,SUP020,MAT016,7050,50,352500
PO000708,2024-10-06,SUP003,MAT022,449,716,321484
PO000709,2024-06-29,SUP019,MAT017,3499,38,132962
PO000710,2025-04-15,SUP007,MAT030,274,993,272082
PO000711,2024-05-05,SUP005,MAT014,751,683,512933
PO000712,2025-12-20,SUP014,MAT018,129,542,69918
PO000713,2025-11-12,SUP015,MAT025,713,2360,1682680
PO000714,2025-09-25,SUP004,MAT002,217,792,171864
PO000715,2024-09-08,SUP018,MAT010,161,766,123326
PO000716,2025-12-24,SUP019,MAT026,955,4671,4460805
PO000717,2025-12-02,SUP001,MAT005,814,2320,1888480
PO000718,2025-05-24,SUP019,MAT028,2394,19,45486
PO000719,2025-01-31,SUP014,MAT024,392,1438,563696
PO000720,2024-04-05,SUP020,MAT017,8556,26,222456
PO000721,2024-01-18,SUP008,MAT005,300,1283,384900
PO000722,2024-09-05,SUP004,MAT022,208,4075,847600
PO000723,2025-02-02,SUP008,MAT020,428,4736,2027008
PO000724,2025-10-23,SUP012,MAT013,872,2598,2265456
PO000725,2024-08-19,SUP016,MAT013,505,4696,2371480
PO000726,2024-10-02,SUP012,MAT016,6780,42,284760
PO000727,2024-01-17,SUP005,MAT012,254,1713,435102
PO000728,2025-04-07,SUP010,MAT020,872,4836,4216992
PO000729,2025-11-28,SUP004,MAT024,624,2327,1452048
PO000730,2024-06-14,SUP011,MAT022,857,805,689885
PO000731,2024-02-13,SUP014,MAT022,893,4749,4240857
PO000732,2025-11-17,SUP001,MAT023,983,1967,1933561
PO000733,2025-03-29,SUP016,MAT027,4340,47,203980
PO000734,2025-01-03,SUP013,MAT030,131,2054,269074
PO000735,2024-12-06,SUP002,MAT001,415,768,318720
PO000736,2025-05-23,SUP019,MAT009,114,1376,156864
PO000737,2025-04-27,SUP014,MAT021,504,1284,647136
PO000738,2025-03-13,SUP020,MAT008,736,1414,1040704
PO000739,2024-09-24,SUP012,MAT023,310,1975,612250
PO000740,2025-11-20,SUP016,MAT021,544,2988,1625472
PO000741,2024-12-03,SUP007,MAT027,9190,15,137850
PO000742,2025-12-24,SUP019,MAT009,278,2270,631060
PO000743,2025-05-05,SUP014,MAT011,249,1111,276639
PO000744,2024-10-25,SUP008,MAT019,106,885,93810
PO000745,2024-05-27,SUP003,MAT009,296,1659,491064
PO000746,2024-11-01,SUP014,MAT022,925,3501,3238425
PO000747,2024-06-25,SUP012,MAT025,177,3222,570294
PO000748,2024-01-31,SUP013,MAT007,199,4032,802368
PO000749,2025-12-21,SUP004,MAT002,854,318,271572
PO000750,2024-10-28,SUP002,MAT024,301,2692,810292
PO000751,2025-06-04,SUP013,MAT029,272,1966,534752
PO000752,2025-06-29,SUP002,MAT004,721,361,260281
PO000753,2025-09-09,SUP009,MAT022,519,990,513810
PO000754,2025-03-08,SUP012,MAT026,158,860,135880
PO000755,2024-01-24,SUP015,MAT006,970,2846,2760620
PO000756,2025-04-21,SUP006,MAT004,465,4354,2024610
PO000757,2024-06-04,SUP011,MAT015,5691,40,227640
PO000758,2025-12-10,SUP018,MAT013,438,4834,2117292
PO000759,2024-05-03,SUP006,MAT027,4860,16,77760
PO000760,2024-08-30,SUP007,MAT002,925,393,363525
PO000761,2024-05-15,SUP008,MAT025,602,2716,1635032
PO000762,2024-11-10,SUP002,MAT004,310,1800,558000
PO000763,2025-06-09,SUP014,MAT007,409,3178,1299802
PO000764,2025-11-18,SUP018,MAT012,122,699,85278
PO000765,2025-10-08,SUP014,MAT021,678,685,464430
PO000766,2024-03-19,SUP001,MAT008,888,4535,4027080
PO000767,2025-10-13,SUP008,MAT006,249,633,157617
PO000768,2024-10-11,SUP003,MAT002,223,1110,247530
PO000769,2024-09-29,SUP005,MAT012,84,953,80052
PO000770,2024-12-30,SUP012,MAT022,353,3527,1245031
PO000771,2025-08-25,SUP009,MAT021,866,3262,2824892
PO000772,2024-03-19,SUP020,MAT011,79,1821,143859
PO000773,2024-11-14,SUP016,MAT014,809,4466,3612994
PO000774,2024-09-03,SUP012,MAT008,157,4791,752187
PO000775,2024-08-30,SUP007,MAT006,912,239,217968
PO000776,2024-03-18,SUP004,MAT014,978,2137,2089986
PO000777,2024-08-17,SUP019,MAT026,551,1390,765890
PO000778,2025-11-25,SUP011,MAT021,424,317,134408
PO000779,2024-04-25,SUP011,MAT023,560,2525,1414000
PO000780,2024-09-23,SUP015,MAT016,8452,22,185944
PO000781,2024-11-14,SUP009,MAT011,297,1318,391446
PO000782,2025-12-07,SUP016,MAT001,959,543,520737
PO000783,2025-07-01,SUP002,MAT010,200,1310,262000
PO000784,2024-04-07,SUP005,MAT013,382,4742,1811444
PO000785,2024-07-29,SUP005,MAT018,86,1204,103544
PO000786,2024-05-06,SUP004,MAT014,727,2834,2060318
PO000787,2024-05-18,SUP019,MAT021,629,4042,2542418
PO000788,2025-08-15,SUP001,MAT017,6661,26,173186
PO000789,2024-12-01,SUP020,MAT013,783,546,427518
PO000790,2024-04-26,SUP008,MAT029,226,1439,325214
PO000791,2025-08-24,SUP020,MAT021,341,4153,1416173
PO000792,2025-02-06,SUP011,MAT012,125,1051,131375
PO000793,2024-03-21,SUP001,MAT022,525,4127,2166675
PO000794,2024-03-05,SUP019,MAT022,860,2418,2079480
PO000795,2024-10-05,SUP012,MAT029,275,1738,477950
PO000796,2025-09-04,SUP012,MAT002,371,367,136157
PO000797,2025-11-28,SUP003,MAT008,873,1452,1267596
PO000798,2025-09-18,SUP008,MAT021,765,4757,3639105
PO000799,2024-08-30,SUP014,MAT013,233,2687,626071
PO000800,2024-07-10,SUP003,MAT022,975,4182,4077450
PO000801,2024-10-27,SUP007,MAT021,492,4475,2201700
PO000802,2024-10-19,SUP015,MAT001,341,388,132308
PO000803,2025-12-08,SUP007,MAT023,584,1998,1166832
PO000804,2024-02-07,SUP003,MAT029,114,991,112974
PO000805,2024-11-11,SUP012,MAT002,586,499,292414
PO000806,2024-10-04,SUP015,MAT027,4252,8,34016
PO000807,2025-05-20,SUP013,MAT003,517,777,401709
PO000808,2025-10-31,SUP010,MAT025,331,930,307830
PO000809,2024-06-14,SUP018,MAT030,167,647,108049
PO000810,2024-07-08,SUP003,MAT023,127,4389,557403
PO000811,2024-04-24,SUP005,MAT018,56,2044,114464
PO000812,2024-09-09,SUP009,MAT002,645,494,318630
PO000813,2024-12-12,SUP001,MAT008,632,4111,2598152
PO000814,2025-02-12,SUP008,MAT022,420,4306,1808520
PO000815,2025-01-29,SUP007,MAT013,132,3369,444708
PO000816,2024-05-10,SUP009,MAT024,360,891,320760
PO000817,2024-05-22,SUP007,MAT030,259,1882,487438
PO000818,2024-09-29,SUP013,MAT012,58,1755,101790
PO000819,2025-03-17,SUP002,MAT014,613,2473,1515949
PO000820,2024-12-03,SUP004,MAT029,88,2280,200640
PO000821,2024-06-02,SUP007,MAT009,261,1218,317898
PO000822,2024-04-30,SUP012,MAT016,4873,32,155936
PO000823,2025-07-13,SUP015,MAT015,7366,21,154686
PO000824,2024-03-08,SUP011,MAT007,905,3828,3464340
PO000825,2025-05-31,SUP015,MAT013,633,3923,2483259
PO000826,2024-12-02,SUP002,MAT012,190,2477,470630
PO000827,2025-12-23,SUP006,MAT020,877,1821,1597017
PO000828,2024-11-19,SUP005,MAT004,643,4604,2960372
PO000829,2025-09-22,SUP014,MAT030,114,1180,134520
PO000830,2024-04-14,SUP020,MAT007,782,4088,3196816
PO000831,2024-03-14,SUP019,MAT006,896,3878,3474688
PO000832,2025-07-16,SUP016,MAT001,352,472,166144
PO000833,2024-02-05,SUP019,MAT028,3461,13,44993
PO000834,2024-11-02,SUP016,MAT024,253,2004,507012
PO000835,2025-07-21,SUP002,MAT029,123,1998,245754
PO000836,2025-01-05,SUP019,MAT023,943,4644,4379292
PO000837,2024-04-02,SUP017,MAT022,939,3918,3679002
PO000838,2025-12-16,SUP016,MAT018,127,2760,350520
PO000839,2025-08-28,SUP008,MAT026,493,4724,2328932
PO000840,2024-05-28,SUP017,MAT014,790,3111,2457690
PO000841,2025-12-09,SUP011,MAT025,423,4588,1940724
PO000842,2025-04-28,SUP001,MAT025,659,1971,1298889
PO000843,2024-01-01,SUP012,MAT009,272,1676,455872
PO000844,2024-01-12,SUP012,MAT002,426,1034,440484
PO000845,2024-07-07,SUP007,MAT016,4422,36,159192
PO000846,2024-04-15,SUP001,MAT003,517,697,360349
PO000847,2024-10-20,SUP013,MAT028,1280,32,40960
PO000848,2024-07-23,SUP009,MAT018,178,681,121218
PO000849,2024-08-17,SUP020,MAT027,2113,26,54938
PO000850,2024-12-29,SUP015,MAT012,98,1528,149744
PO000851,2025-02-09,SUP012,MAT009,227,1820,413140
PO000852,2025-05-08,SUP014,MAT018,71,1652,117292
PO000853,2025-10-25,SUP011,MAT012,235,1016,238760
PO000854,2025-05-03,SUP015,MAT008,209,1001,209209
PO000855,2025-03-12,SUP020,MAT015,7152,13,92976
PO000856,2025-10-04,SUP008,MAT002,823,406,334138
PO000857,2024-10-01,SUP010,MAT018,33,1800,59400
PO000858,2025-04-12,SUP008,MAT026,167,1534,256178
PO000859,2024-03-16,SUP017,MAT029,156,1608,250848
PO000860,2024-08-15,SUP010,MAT021,676,3698,2499848
PO000861,2024-03-10,SUP016,MAT019,27,2851,76977
PO000862,2025-07-12,SUP006,MAT030,95,1259,119605
PO000863,2024-11-09,SUP011,MAT003,250,445,111250
PO000864,2025-11-13,SUP012,MAT002,655,1048,686440
PO000865,2024-04-22,SUP010,MAT011,283,2348,664484
PO000866,2025-10-09,SUP014,MAT010,87,1240,107880
PO000867,2024-03-13,SUP012,MAT015,8337,43,358491
PO000868,2024-12-31,SUP014,MAT030,288,2238,644544
PO000869,2025-03-05,SUP009,MAT009,300,1933,579900
PO000870,2025-04-02,SUP018,MAT027,1657,48,79536
PO000871,2024-11-02,SUP013,MAT023,190,2268,430920
PO000872,2024-11-09,SUP006,MAT024,896,1047,938112
PO000873,2024-09-20,SUP006,MAT028,7079,33,233607
PO000874,2025-04-29,SUP013,MAT015,6412,35,224420
PO000875,2024-06-29,SUP005,MAT018,183,1599,292617
PO000876,2024-05-03,SUP017,MAT014,270,4828,1303560
PO000877,2025-07-26,SUP010,MAT021,339,4572,1549908
PO000878,2025-11-17,SUP007,MAT014,313,2470,773110
PO000879,2024-05-24,SUP019,MAT026,276,3184,878784
PO000880,2025-10-18,SUP005,MAT007,707,1020,721140
PO000881,2025-12-18,SUP004,MAT024,612,3704,2266848
PO000882,2024-03-05,SUP013,MAT007,889,3161,2810129
PO000883,2024-04-29,SUP018,MAT010,238,956,227528
PO000884,2025-10-13,SUP018,MAT030,71,2239,158969
PO000885,2024-03-06,SUP004,MAT026,295,4120,1215400
PO000886,2025-04-29,SUP006,MAT029,179,1738,311102
PO000887,2025-05-02,SUP013,MAT008,810,1479,1197990
PO000888,2025-11-15,SUP017,MAT020,742,3422,2539124
PO000889,2025-05-26,SUP011,MAT018,90,2267,204030
PO000890,2025-07-27,SUP003,MAT020,384,3471,1332864
PO000891,2024-02-04,SUP008,MAT016,2804,15,42060
PO000892,2024-06-24,SUP011,MAT004,714,3221,2299794
PO000893,2024-10-30,SUP017,MAT012,101,2181,220281
PO000894,2025-08-13,SUP013,MAT005,730,2189,1597970
PO000895,2025-08-06,SUP003,MAT013,740,1382,1022680
PO000896,2024-07-04,SUP016,MAT024,547,937,512539
PO000897,2025-10-13,SUP007,MAT008,836,385,321860
PO000898,2024-03-14,SUP008,MAT019,155,738,114390
PO000899,2025-10-02,SUP011,MAT024,515,4856,2500840
PO000900,2025-11-17,SUP013,MAT019,134,2313,309942
PO000901,2025-08-09,SUP018,MAT025,430,4464,1919520
PO000902,2024-06-01,SUP016,MAT020,664,1623,1077672
PO000903,2025-04-26,SUP009,MAT028,2195,8,17560
PO000904,2024-08-21,SUP020,MAT012,158,2254,356132
PO000905,2024-05-08,SUP016,MAT003,681,1038,706878
PO000906,2024-05-31,SUP011,MAT009,121,1695,205095
