Delivery_ID,PO_ID,Promised_Date,Delivery_Date,Delay_Days
DEL000512,PO000512,2025-10-12,2025-10-12,0
DEL000513,PO000513,2025-01-19,2025-01-18,-1
DEL000514,PO000514,2024-02-07,2024-02-06,-1
DEL000515,PO000515,2024-07-07,2024-07-09,2
DEL000516,PO000516,2024-06-17,2024-06-21,4
DEL000517,PO000517,2025-08-17,2025-08-18,1
DEL000518,PO000518,2024-05-28,2024-05-30,2
DEL000519,PO000519,2025-08-16,2025-08-17,1
DEL000520,PO000520,2025-03-15,2025-03-18,3
DEL000521,PO000521,2025-01-07,2025-01-10,3
DEL000522,PO000522,2025-01-30,2025-01-28,-2
DEL000523,PO000523,2024-03-11,2024-03-09,-2
DEL000524,PO000524,2025-04-27,2025-04-29,2
DEL000525,PO000525,2025-01-22,2025-01-26,4
DEL000526,PO000526,2025-11-24,2025-11-22,-2
DEL000527,PO000527,2024-04-08,2024-04-08,0
DEL000528,PO000528,2025-01-24,2025-01-23,-1
DEL000529,PO000529,2025-05-19,2025-05-22,3
DEL000530,PO000530,2025-10-08,2025-10-11,3
DEL000531,PO000531,2024-11-17,2024-11-22,5
DEL000532,PO000532,2024-01-28,2024-01-31,3
DEL000533,PO000533,2025-12-28,2025-12-29,1
DEL000534,PO000534,2024-09-24,2024-09-28,4
DEL000535,PO000535,2025-08-15,2025-08-15,0
DEL000536,PO000536,2025-09-16,2025-09-20,4
DEL000537,PO000537,2024-11-01,2024-11-06,5
DEL000538,PO000538,2025-02-19,2025-02-22,3
DEL000539,PO000539,2025-02-20,2025-02-19,-1
DEL000540,PO000540,2024-02-11,2024-02-09,-2
DEL000541,PO000541,2024-09-24,2024-09-22,-2
DEL000542,PO000542,2024-12-03,2024-12-06,3
DEL000543,PO000543,2024-03-06,2024-03-08,2
DEL000544,PO000544,2025-05-22,2025-05-27,5
DEL000545,PO000545,2024-12-10,2024-12-08,-2
DEL000546,PO000546,2025-02-15,2025-02-15,0
DEL000547,PO000547,2025-04-01,2025-04-02,1
DEL000548,PO000548,2025-08-23,2025-08-22,-1
DEL000549,PO000549,2024-05-29,2024-06-02,4
DEL000550,PO000550,2025-12-16,2025-12-17,1
DEL000551,PO000551,2025-12-17,2025-12-15,-2
DEL000552,PO000552,2025-04-15,2025-04-15,0
DEL000553,PO000553,2024-02-24,2024-02-27,3
DEL000554,PO000554,2025-11-10,2025-11-12,2
DEL000555,PO000555,2025-08-31,2025-09-03,3
DEL000556,PO000556,2025-11-22,2025-11-20,-2
DEL000557,PO000557,2025-08-26,2025-08-30,4
DEL000558,PO000558,2024-07-25,2024-07-26,1
DEL000559,PO000559,2025-09-14,2025-09-14,0
DEL000560,PO000560,2024-10-29,2024-11-02,4
DEL000561,PO000561,2024-04-20,2024-04-25,5
DEL000562,PO000562,2024-05-22,2024-05-21,-1
DEL000563,PO000563,2025-11-19,2025-11-24,5
DEL000564,PO000564,2025-08-29,2025-08-28,-1
DEL000565,PO000565,2025-06-19,2025-06-22,3
DEL000566,PO000566,2024-04-27,2024-04-30,3
DEL000567,PO000567,2025-05-15,2025-05-16,1
DEL000568,PO000568,2024-07-15,2024-07-16,1
DEL000569,PO000569,2025-05-27,2025-05-25,-2
DEL000570,PO000570,2025-01-20,2025-01-24,4
DEL000571,PO000571,2024-09-02,2024-09-06,4
DEL000572,PO000572,2024-12-12,2024-12-14,2
DEL000573,PO000573,2025-01-03,2025-01-05,2
DEL000574,PO000574,2024-02-20,2024-02-23,3
DEL000575,PO000575,2025-01-29,2025-02-01,3
DEL000576,PO000576,2025-04-24,2025-04-28,4
DEL000577,PO000577,2024-01-18,2024-01-21,3
DEL000578,PO000578,2025-01-03,2025-01-08,5
DEL000579,PO000579,2025-03-16,2025-03-17,1
DEL000580,PO000580,2024-03-23,2024-03-24,1
DEL000581,PO000581,2025-04-23,2025-04-28,5
DEL000582,PO000582,2024-05-02,2024-05-02,0
DEL000583,PO000583,2024-04-02,2024-04-03,1
DEL000584,PO000584,2025-04-14,2025-04-18,4
DEL000585,PO000585,2025-07-08,2025-07-09,1
DEL000586,PO000586,2025-02-26,2025-03-01,3
DEL000587,PO000587,2024-03-28,2024-03-30,2
DEL000588,PO000588,2025-10-28,2025-10-30,2
DEL000589,PO000589,2024-04-22,2024-04-26,4
DEL000590,PO000590,2024-12-18,2024-12-23,5
DEL000591,PO000591,2024-10-12,2024-10-10,-2
DEL000592,PO000592,2024-10-10,2024-10-10,0
DEL000593,PO000593,2024-05-21,2024-05-25,4
DEL000594,PO000594,2024-11-28,2024-12-03,5
DEL000595,PO000595,2024-08-28,2024-08-30,2
DEL000596,PO000596,2024-04-21,2024-04-22,1
DEL000597,PO000597,2024-07-03,2024-07-08,5
DEL000598,PO000598,2024-04-08,2024-04-07,-1
DEL000599,PO000599,2024-12-16,2024-12-14,-2
DEL000600,PO000600,2025-10-23,2025-10-23,0
DEL000601,PO000601,2024-09-09,2024-09-10,1
DEL000602,PO000602,2025-06-07,2025-06-11,4
DEL000603,PO000603,2025-02-17,2025-02-22,5
DEL000604,PO000604,2024-03-09,2024-03-09,0
DEL000605,PO000605,2025-03-24,2025-03-23,-1
DEL000606,PO000606,2025-11-30,2025-12-03,3
DEL000607,PO000607,2024-11-24,2024-11-23,-1
DEL000608,PO000608,2025-07-04,2025-07-03,-1
DEL000609,PO000609,2024-01-21,2024-01-22,1
DEL000610,PO000610,2025-02-02,2025-02-03,1
DEL000611,PO000611,2024-09-13,2024-09-18,5
DEL000612,PO000612,2024-07-14,2024-07-13,-1
DEL000613,PO000613,2024-11-18,2024-11-19,1
DEL000614,PO000614,2024-03-05,2024-03-09,4
DEL000615,PO000615,2024-02-02,2024-02-04,2
DEL000616,PO000616,2024-11-26,2024-11-25,-1
DEL000617,PO000617,2024-02-23,2024-02-24,1
DEL000618,PO000618,2024-03-24,2024-03-27,3
DEL000619,PO000619,2025-03-04,2025-03-06,2
DEL000620,PO000620,2024-03-17,2024-03-19,2
DEL000621,PO000621,2024-02-11,2024-02-09,-2
DEL000622,PO000622,2025-01-23,2025-01-26,3
DEL000623,PO000623,2025-12-02,2025-12-03,1
DEL000624,PO000624,2024-12-22,2024-12-25,3
DEL000625,PO000625,2025-10-11,2025-10-13,2
DEL000626,PO000626,2024-11-12,2024-11-17,5
DEL000627,PO000627,2025-01-28,2025-01-28,0
DEL000628,PO000628,2025-03-09,2025-03-08,-1
DEL000629,PO000629,2024-05-30,2024-06-03,4
DEL000630,PO000630,2024-06-01,2024-06-06,5
DEL000631,PO000631,2025-12-14,2025-12-18,4
DEL000632,PO000632,2024-11-23,2024-11-27,4
DEL000633,PO000633,2024-05-11,2024-05-13,2
DEL000634,PO000634,2025-06-04,2025-06-06,2
DEL000635,PO000635,2024-07-24,2024-07-28,4
DEL000636,PO000636,2024-12-26,2024-12-24,-2
DEL000637,PO000637,2024-10-20,2024-10-25,5
DEL000638,PO000638,2024-10-04,2024-10-07,3
DEL000639,PO000639,2025-02-21,2025-02-23,2
DEL000640,PO000640,2024-02-07,2024-02-10,3
DEL000641,PO000641,2024-08-03,2024-08-07,4
DEL000642,PO000642,2025-04-23,2025-04-22,-1
DEL000643,PO000643,2025-04-04,2025-04-06,2
DEL000644,PO000644,2025-03-26,2025-03-24,-2
DEL000645,PO000645,2024-10-11,2024-10-15,4
DEL000646,PO000646,2025-01-04,2025-01-03,-1
DEL000647,PO000647,2025-02-12,2025-02-13,1
DEL000648,PO000648,2025-02-02,2025-02-05,3
DEL000649,PO000649,2025-07-18,2025-07-22,4
DEL000650,PO000650,2024-08-10,2024-08-09,-1
DEL000651,PO000651,2025-04-03,2025-04-06,3
DEL000652,PO000652,2024-04-21,2024-04-22,1
DEL000653,PO000653,2025-03-19,2025-03-18,-1
DEL000654,PO000654,2024-02-27,2024-03-02,4
DEL000655,PO000655,2024-08-17,2024-08-21,4
DEL000656,PO000656,2024-06-25,2024-06-24,-1
DEL000657,PO000657,2025-07-23,2025-07-23,0
DEL000658,PO000658,2025-05-04,2025-05-04,0
DEL000659,PO000659,2025-10-14,2025-10-18,4
DEL000660,PO000660,2025-01-27,2025-01-29,2
DEL000661,PO000661,2025-08-30,2025-08-30,0
DEL000662,PO000662,2026-01-08,2026-01-12,4
DEL000663,PO000663,2025-02-10,2025-02-13,3
DEL000664,PO000664,2025-03-12,2025-03-12,0
DEL000665,PO000665,2024-12-28,2024-12-27,-1
DEL000666,PO000666,2025-02-21,2025-02-24,3
DEL000667,PO000667,2024-02-16,2024-02-14,-2
DEL000668,PO000668,2024-11-27,2024-11-28,1
DEL000669,PO000669,2025-08-10,2025-08-14,4
DEL000670,PO000670,2024-04-03,2024-04-02,-1
DEL000671,PO000671,2025-03-09,2025-03-14,5
DEL000672,PO000672,2025-04-26,2025-04-26,0
DEL000673,PO000673,2025-06-01,2025-05-30,-2
DEL000674,PO000674,2024-05-16,2024-05-17,1
DEL000675,PO000675,2025-06-26,2025-06-26,0
DEL000676,PO000676,2025-01-25,2025-01-30,5
DEL000677,PO000677,2025-01-31,2025-01-30,-1
DEL000678,PO000678,2025-06-04,2025-06-09,5
DEL000679,PO000679,2024-05-24,2024-05-26,2
DEL000680,PO000680,2024-11-01,2024-10-30,-2
DEL000681,PO000681,2024-06-04,2024-06-03,-1
DEL000682,PO000682,2025-04-16,2025-04-19,3
DEL000683,PO000683,2024-10-20,2024-10-25,5
DEL000684,PO000684,2024-05-19,2024-05-17,-2
DEL000685,PO000685,2025-09-10,2025-09-12,2
DEL000686,PO000686,2025-06-21,2025-06-19,-2
DEL000687,PO000687,2024-10-08,2024-10-09,1
DEL000688,PO000688,2025-11-18,2025-11-23,5
DEL000689,PO000689,2025-12-01,2025-12-02,1
DEL000690,PO000690,2025-10-17,2025-10-18,1
DEL000691,PO000691,2024-06-23,2024-06-21,-2
DEL000692,PO000692,2025-02-25,2025-03-02,5
DEL000693,PO000693,2025-04-25,2025-04-28,3
DEL000694,PO000694,2025-10-09,2025-10-09,0
DEL000695,PO000695,2024-11-11,2024-11-16,5
DEL000696,PO000696,2025-07-02,2025-07-07,5
DEL000697,PO000697,2024-05-25,2024-05-25,0
DEL000698,PO000698,2024-05-06,2024-05-10,4
DEL000699,PO000699,2025-03-13,2025-03-14,1
DEL000700,PO000700,2024-06-20,2024-06-20,0
DEL000701,PO000701,2025-06-03,2025-06-02,-1
DEL000702,PO000702,2025-04-12,2025-04-15,3
DEL000703,PO000703,2025-05-14,2025-05-13,-1
DEL000704,PO000704,2024-02-08,2024-02-10,2
DEL000705,PO000705,2025-10-21,2025-10-24,3
DEL000706,PO000706,2025-12-28,2025-12-29,1
DEL000707,PO000707,2024-07-19,2024-07-20,1
DEL000708,PO000708,2024-10-20,2024-10-21,1
DEL000709,PO000709,2024-07-11,2024-07-10,-1
DEL000710,PO000710,2025-05-03,2025-05-01,-2
DEL000711,PO000711,2024-05-12,2024-05-11,-1
DEL000712,PO000712,2026-01-08,2026-01-08,0
DEL000713,PO000713,2025-11-30,2025-11-30,0
DEL000714,PO000714,2025-10-03,2025-10-02,-1
DEL000715,PO000715,2024-09-18,2024-09-23,5
DEL000716,PO000716,2026-01-05,2026-01-04,-1
DEL000717,PO000717,2025-12-12,2025-12-15,3
DEL000718,PO000718,2025-06-05,2025-06-09,4
DEL000719,PO000719,2025-02-19,2025-02-21,2
DEL000720,PO000720,2024-04-26,2024-04-30,4
DEL000721,PO000721,2024-02-08,2024-02-07,-1
DEL000722,PO000722,2024-09-13,2024-09-12,-1
DEL000723,PO000723,2025-02-23,2025-02-21,-2
DEL000724,PO000724,2025-11-14,2025-11-18,4
DEL000725,PO000725,2024-08-28,2024-09-02,5
DEL000726,PO000726,2024-10-24,2024-10-24,0
DEL000727,PO000727,2024-01-24,2024-01-24,0
DEL000728,PO000728,2025-04-22,2025-04-21,-1
DEL000729,PO000729,2025-12-06,2025-12-05,-1
DEL000730,PO000730,2024-07-01,2024-07-04,3
DEL000731,PO000731,2024-03-03,2024-03-05,2
DEL000732,PO000732,2025-11-27,2025-12-01,4
DEL000733,PO000733,2025-04-07,2025-04-05,-2
DEL000734,PO000734,2025-01-27,2025-01-28,1
DEL000735,PO000735,2024-12-18,2024-12-19,1
DEL000736,PO000736,2025-06-04,2025-06-03,-1
DEL000737,PO000737,2025-05-16,2025-05-21,5
DEL000738,PO000738,2025-04-03,2025-04-05,2
DEL000739,PO000739,2024-10-16,2024-10-15,-1
DEL000740,PO000740,2025-11-29,2025-11-30,1
DEL000741,PO000741,2024-12-21,2024-12-25,4
DEL000742,PO000742,2026-01-05,2026-01-08,3
DEL000743,PO000743,2025-05-24,2025-05-25,1
DEL000744,PO000744,2024-11-15,2024-11-15,0
DEL000745,PO000745,2024-06-10,2024-06-13,3
DEL000746,PO000746,2024-11-20,2024-11-20,0
DEL000747,PO000747,2024-07-17,2024-07-16,-1
DEL000748,PO000748,2024-02-24,2024-02-27,3
DEL000749,PO000749,2025-12-29,2025-12-27,-2
DEL000750,PO000750,2024-11-09,2024-11-11,2
DEL000751,PO000751,2025-06-28,2025-06-30,2
DEL000752,PO000752,2025-07-11,2025-07-14,3
DEL000753,PO000753,2025-09-29,2025-09-29,0
DEL000754,PO000754,2025-03-30,2025-04-04,5
DEL000755,PO000755,2024-02-11,2024-02-09,-2
DEL000756,PO000756,2025-05-02,2025-05-06,4
DEL000757,PO000757,2024-06-21,2024-06-19,-2
DEL000758,PO000758,2025-12-20,2025-12-19,-1
DEL000759,PO000759,2024-05-14,2024-05-18,4
DEL000760,PO000760,2024-09-17,2024-09-15,-2
DEL000761,PO000761,2024-06-05,2024-06-05,0
DEL000762,PO000762,2024-11-22,2024-11-24,2
DEL000763,PO000763,2025-06-28,2025-06-26,-2
DEL000764,PO000764,2025-11-28,2025-11-27,-1
DEL000765,PO000765,2025-10-27,2025-10-29,2
DEL000766,PO000766,2024-03-29,2024-04-03,5
DEL000767,PO000767,2025-11-03,2025-11-03,0
DEL000768,PO000768,2024-10-25,2024-10-29,4
DEL000769,PO000769,2024-10-06,2024-10-06,0
DEL000770,PO000770,2025-01-21,2025-01-20,-1
DEL000771,PO000771,2025-09-14,2025-09-14,0
DEL000772,PO000772,2024-04-09,2024-04-13,4
DEL000773,PO000773,2024-11-23,2024-11-21,-2
DEL000774,PO000774,2024-09-25,2024-09-27,2
DEL000775,PO000775,2024-09-17,2024-09-20,3
DEL000776,PO000776,2024-03-26,2024-03-29,3
DEL000777,PO000777,2024-08-29,2024-08-31,2
DEL000778,PO000778,2025-12-12,2025-12-11,-1
DEL000779,PO000779,2024-05-12,2024-05-12,0
DEL000780,PO000780,2024-10-11,2024-10-09,-2
DEL000781,PO000781,2024-12-04,2024-12-08,4
DEL000782,PO000782,2025-12-16,2025-12-15,-1
DEL000783,PO000783,2025-07-13,2025-07-11,-2
DEL000784,PO000784,2024-04-14,2024-04-13,-1
DEL000785,PO000785,2024-08-05,2024-08-07,2
DEL000786,PO000786,2024-05-14,2024-05-17,3
DEL000787,PO000787,2024-05-30,2024-06-01,2
DEL000788,PO000788,2025-08-25,2025-08-30,5
DEL000789,PO000789,2024-12-22,2024-12-21,-1
DEL000790,PO000790,2024-05-17,2024-05-19,2
DEL000791,PO000791,2025-09-14,2025-09-17,3
DEL000792,PO000792,2025-02-23,2025-02-26,3
DEL000793,PO000793,2024-03-31,2024-03-30,-1
DEL000794,PO000794,2024-03-17,2024-03-17,0
DEL000795,PO000795,2024-10-27,2024-10-30,3
DEL000796,PO000796,2025-09-26,2025-09-27,1
DEL000797,PO000797,2025-12-12,2025-12-15,3
DEL000798,PO000798,2025-10-09,2025-10-13,4
DEL000799,PO000799,2024-09-18,2024-09-21,3
DEL000800,PO000800,2024-07-24,2024-07-25,1
DEL000801,PO000801,2024-11-14,2024-11-16,2
DEL000802,PO000802,2024-11-06,2024-11-05,-1
DEL000803,PO000803,2025-12-26,2025-12-27,1
DEL000804,PO000804,2024-02-21,2024-02-21,0
DEL000805,PO000805,2024-12-03,2024-12-03,0
DEL000806,PO000806,2024-10-22,2024-10-21,-1
DEL000807,PO000807,2025-06-13,2025-06-18,5
DEL000808,PO000808,2025-11-15,2025-11-19,4
DEL000809,PO000809,2024-06-24,2024-06-29,5
DEL000810,PO000810,2024-07-22,2024-07-20,-2
DEL000811,PO000811,2024-05-01,2024-05-04,3
DEL000812,PO000812,2024-09-29,2024-09-29,0
DEL000813,PO000813,2024-12-22,2024-12-26,4
DEL000814,PO000814,2025-03-05,2025-03-10,5
DEL000815,PO000815,2025-02-16,2025-02-15,-1
DEL000816,PO000816,2024-05-30,2024-06-04,5
DEL000817,PO000817,2024-06-09,2024-06-10,1
DEL000818,PO000818,2024-10-23,2024-10-21,-2
DEL000819,PO000819,2025-03-29,2025-04-03,5
DEL000820,PO000820,2024-12-11,2024-12-11,0
DEL000821,PO000821,2024-06-20,2024-06-24,4
DEL000822,PO000822,2024-05-22,2024-05-26,4
DEL000823,PO000823,2025-07-31,2025-07-31,0
DEL000824,PO000824,2024-03-25,2024-03-27,2
DEL000825,PO000825,2025-06-18,2025-06-16,-2
DEL000826,PO000826,2024-12-14,2024-12-16,2
DEL000827,PO000827,2026-01-03,2026-01-01,-2
DEL000828,PO000828,2024-11-26,2024-11-28,2
DEL000829,PO000829,2025-10-11,2025-10-15,4
DEL000830,PO000830,2024-05-05,2024-05-05,0
DEL000831,PO000831,2024-03-26,2024-03-28,2
DEL000832,PO000832,2025-07-25,2025-07-25,0
DEL000833,PO000833,2024-02-17,2024-02-17,0
DEL000834,PO000834,2024-11-11,2024-11-11,0
DEL000835,PO000835,2025-08-02,2025-08-06,4
DEL000836,PO000836,2025-01-17,2025-01-20,3
DEL000837,PO000837,2024-04-10,2024-04-09,-1
DEL000838,PO000838,2025-12-25,2025-12-27,2
DEL000839,PO000839,2025-09-18,2025-09-17,-1
DEL000840,PO000840,2024-06-05,2024-06-03,-2
DEL000841,PO000841,2025-12-26,2025-12-25,-1
DEL000842,PO000842,2025-05-08,2025-05-11,3
DEL000843,PO000843,2024-01-23,2024-01-24,1
DEL000844,PO000844,2024-02-03,2024-02-07,4
DEL000845,PO000845,2024-07-25,2024-07-26,1
DEL000846,PO000846,2024-04-25,2024-04-30,5
DEL000847,PO000847,2024-11-13,2024-11-16,3
DEL000848,PO000848,2024-08-12,2024-08-11,-1
DEL000849,PO000849,2024-09-07,2024-09-12,5
DEL000850,PO000850,2025-01-16,2025-01-15,-1
DEL000851,PO000851,2025-03-03,2025-03-08,5
DEL000852,PO000852,2025-05-27,2025-05-26,-1
DEL000853,PO000853,2025-11-11,2025-11-12,1
DEL000854,PO000854,2025-05-21,2025-05-24,3
DEL000855,PO000855,2025-04-02,2025-04-02,0
DEL000856,PO000856,2025-10-25,2025-10-26,1
DEL000857,PO000857,2024-10-16,2024-10-15,-1
DEL000858,PO000858,2025-05-03,2025-05-07,4
DEL000859,PO000859,2024-03-24,2024-03-24,0
DEL000860,PO000860,2024-08-30,2024-08-29,-1
DEL000861,PO000861,2024-03-19,2024-03-17,-2
DEL000862,PO000862,2025-07-23,2025-07-27,4
DEL000863,PO000863,2024-11-26,2024-11-30,4
DEL000864,PO000864,2025-12-05,2025-12-05,0
DEL000865,PO000865,2024-05-07,2024-05-12,5
DEL000866,PO000866,2025-10-28,2025-10-27,-1
DEL000867,PO000867,2024-04-04,2024-04-04,0
DEL000868,PO000868,2025-01-19,2025-01-23,4
DEL000869,PO000869,2025-03-25,2025-03-26,1
DEL000870,PO000870,2025-04-12,2025-04-17,5
DEL000871,PO000871,2024-11-26,2024-11-24,-2
DEL000872,PO000872,2024-11-20,2024-11-21,1
DEL000873,PO000873,2024-10-01,2024-10-01,0
DEL000874,PO000874,2025-05-23,2025-05-25,2
DEL000875,PO000875,2024-07-06,2024-07-05,-1
DEL000876,PO000876,2024-05-11,2024-05-16,5
DEL000877,PO000877,2025-08-10,2025-08-15,5
DEL000878,PO000878,2025-12-05,2025-12-07,2
DEL000879,PO000879,2024-06-05,2024-06-03,-2
DEL000880,PO000880,2025-10-25,2025-10-27,2
DEL000881,PO000881,2025-12-26,2025-12-25,-1
DEL000882,PO000882,2024-03-29,2024-03-30,1
DEL000883,PO000883,2024-05-09,2024-05-12,3
DEL000884,PO000884,2025-10-23,2025-10-28,5
DEL000885,PO000885,2024-03-14,2024-03-12,-2
DEL000886,PO000886,2025-05-10,2025-05-14,4
DEL000887,PO000887,2025-05-26,2025-05-28,2
DEL000888,PO000888,2025-11-23,2025-11-28,5
DEL000889,PO000889,2025-06-12,2025-06-17,5
DEL000890,PO000890,2025-08-10,2025-08-08,-2
DEL000891,PO000891,2024-02-25,2024-02-29,4
DEL000892,PO000892,2024-07-11,2024-07-15,4
DEL000893,PO000893,2024-11-07,2024-11-08,1
DEL000894,PO000894,2025-09-06,2025-09-04,-2
DEL000895,PO000895,2025-08-20,2025-08-18,-2
DEL000896,PO000896,2024-07-13,2024-07-13,0
DEL000897,PO000897,2025-10-31,2025-11-03,3
DEL000898,PO000898,2024-04-04,2024-04-07,3
DEL000899,PO000899,2025-10-19,2025-10-19,0
DEL000900,PO000900,2025-12-11,2025-12-10,-1
DEL000901,PO000901,2025-08-19,2025-08-20,1
DEL000902,PO000902,2024-06-10,2024-06-11,1
DEL000903,PO000903,2025-05-16,2025-05-21,5
DEL000904,PO000904,2024-09-11,2024-09-10,-1
DEL000905,PO000905,2024-05-17,2024-05-17,0
DEL000906,PO000906,2024-06-17,2024-06-15,-2
DEL000907,PO000907,2025-08-09,2025-08-10,1
DEL000908,PO000908,2025-07-24,2025-07-25,1
DEL000909,PO000909,2024-06-17,2024-06-21,4
DEL000910,PO000910,2025-09-07,2025-09-06,-1
DEL000911,PO000911,2025-02-07,2025-02-10,3
DEL000912,PO000912,2024-08-29,2024-08-29,0
DEL000913,PO000913,2025-09-22,2025-09-27,5
DEL000914,PO000914,2025-02-14,2025-02-17,3
DEL000915,PO000915,2025-12-13,2025-12-18,5
DEL000916,PO000916,2025-11-04,2025-11-09,5
DEL000917,PO000917,2024-06-20,2024-06-18,-2
DEL000918,PO000918,2025-04-10,2025-04-10,0
DEL000919,PO000919,2024-11-27,2024-11-28,1
DEL000920,PO000920,2024-01-24,2024-01-29,5
DEL000921,PO000921,2025-10-20,2025-10-22,2
DEL000922,PO000922,2025-08-31,2025-08-31,0
DEL000923,PO000923,2024-06-03,2024-06-01,-2
DEL000924,PO000924,2024-04-09,2024-04-08,-1
DEL000925,PO000925,2025-04-10,2025-04-12,2
DEL000926,PO000926,2024-11-17,2024-11-19,2
DEL000927,PO000927,2024-11-08,2024-11-10,2
DEL000928,PO000928,2025-09-02,2025-09-05,3
DEL000929,PO000929,2024-07-06,2024-07-09,3
DEL000930,PO000930,2025-01-08,2025-01-13,5
DEL000931,PO000931,2026-01-08,2026-01-06,-2
DEL000932,PO000932,2024-04-16,2024-04-17,1
DEL000933,PO000933,2024-10-27,2024-10-28,1
DEL000934,PO000934,2024-03-05,2024-03-10,5
DEL000935,PO000935,2025-10-08,2025-10-10,2
DEL000936,PO000936,2026-01-04,2026-01-04,0
DEL000937,PO000937,2024-06-06,2024-06-09,3
DEL000938,PO000938,2025-08-14,2025-08-17,3
DEL000939,PO000939,2024-10-03,2024-10-03,0
DEL000940,PO000940,2024-06-29,2024-06-29,0
DEL000941,PO000941,2024-03-09,2024-03-14,5
DEL000942,PO000942,2025-03-01,2025-03-01,0
DEL000943,PO000943,2024-01-13,2024-01-16,3
DEL000944,PO000944,2024-02-27,2024-03-03,5
DEL000945,PO000945,2024-02-01,2024-02-02,1
DEL000946,PO000946,2025-12-10,2025-12-10,0
DEL000947,PO000947,2026-01-10,2026-01-15,5
DEL000948,PO000948,2024-09-18,2024-09-23,5
DEL000949,PO000949,2025-05-16,2025-05-17,1
DEL000950,PO000950,2024-11-07,2024-11-06,-1
DEL000951,PO000951,2024-12-11,2024-12-16,5
DEL000952,PO000952,2025-12-05,2025-12-09,4
DEL000953,PO000953,2025-03-28,2025-03-28,0
DEL000954,PO000954,2024-10-31,2024-11-05,5
DEL000955,PO000955,2025-12-02,2025-12-04,2
DEL000956,PO000956,2024-03-21,2024-03-22,1
DEL000957,PO000957,2024-08-31,2024-09-04,4
DEL000958,PO000958,2025-01-21,2025-01-21,0
DEL000959,PO000959,2025-08-24,2025-08-22,-2
DEL000960,PO000960,2025-01-12,2025-01-11,-1
DEL000961,PO000961,2025-07-16,2025-07-17,1
DEL000962,PO000962,2025-03-14,2025-03-19,5
DEL000963,PO000963,2025-10-26,2025-10-24,-2
DEL000964,PO000964,2024-12-20,2024-12-24,4
DEL000965,PO000965,2025-06-09,2025-06-13,4
DEL000966,PO000966,2025-07-22,2025-07-21,-1
DEL000967,PO000967,2025-12-20,2025-12-22,2
DEL000968,PO000968,2024-03-18,2024-03-21,3
DEL000969,PO000969,2025-09-12,2025-09-14,2
DEL000970,PO000970,2024-12-06,2024-12-07,1
DEL000971,PO000971,2024-11-29,2024-11-30,1
DEL000972,PO000972,2025-10-18,2025-10-20,2
DEL000973,PO000973,2025-04-03,2025-04-07,4
DEL000974,PO000974,2024-07-10,2024-07-08,-2
DEL000975,PO000975,2024-06-17,2024-06-20,3
DEL000976,PO000976,2024-08-01,2024-07-30,-2
DEL000977,PO000977,2025-10-27,2025-10-28,1
DEL000978,PO000978,2025-11-17,2025-11-15,-2
DEL000979,PO000979,2025-05-13,2025-05-13,0
DEL000980,PO000980,2025-03-10,2025-03-15,5
DEL000981,PO000981,2024-11-28,2024-11-29,1
DEL000982,PO000982,2024-10-31,2024-11-03,3
DEL000983,PO000983,2025-07-31,2025-08-04,4
DEL000984,PO000984,2025-06-20,2025-06-19,-1
DEL000985,PO000985,2024-04-23,2024-04-23,0
DEL000986,PO000986,2024-03-25,2024-03-25,0
DEL000987,PO000987,2024-12-06,2024-12-06,0
DEL000988,PO000988,2025-04-05,2025-04-04,-1
DEL000989,PO000989,2024-03-16,2024-03-14,-2
DEL000990,PO000990,2025-06-11,2025-06-16,5
DEL000991,PO000991,2024-12-12,2024-12-10,-2
DEL000992,PO000992,2024-12-23,2024-12-27,4
DEL000993,PO000993,2025-09-09,2025-09-08,-1
DEL000994,PO000994,2025-11-08,2025-11-11,3
DEL000995,PO000995,2025-08-22,2025-08-21,-1
DEL000996,PO000996,2025-05-10,2025-05-12,2
DEL000997,PO000997,2024-11-20,2024-11-25,5
DEL000998,PO000998,2025-11-01,2025-11-04,3
DEL000999,PO000999,2025-12-30,2025-12-31,1
DEL001000,PO001000,2025-07-15,2025-07-18,3
DEL001001,PO001001,2024-02-15,2024-02-14,-1
DEL001002,PO001002,2025-02-17,2025-02-18,1
DEL001003,PO001003,2024-12-17,2024-12-19,2
DEL001004,PO001004,2024-03-26,2024-03-27,1
DEL001005,PO001005,2025-10-17,2025-10-17,0
DEL001006,PO001006,2025-09-11,2025-09-12,1
DEL001007,PO001007,2024-04-27,2024-04-27,0
DEL001008,PO001008,2024-02-13,2024-02-11,-2
DEL001009,PO001009,2025-07-13,2025-07-13,0
DEL001010,PO001010,2024-08-02,2024-08-04,2
DEL001011,PO001011,2025-07-04,2025-07-07,3
DEL001012,PO001012,2025-04-14,2025-04-13,-1
DEL001013,PO001013,2025-07-04,2025-07-05,1
DEL001014,PO001014,2025-10-23,2025-10-25,2
DEL001015,PO001015,2024-12-25,2024-12-26,1
DEL001016,PO001016,2024-05-20,2024-05-22,2
DEL001017,PO001017,2025-12-22,2025-12-20,-2
DEL001018,PO001018,2026-01-09,2026-01-07,-2
DEL001019,PO001019,2025-01-07,2025-01-11,4
DEL001020,PO001020,2024-11-04,2024-11-04,0
DEL001021,PO001021,2025-06-22,2025-06-23,1
DEL001022,PO001022,2024-04-24,2024-04-25,1
DEL001023,PO001023,2025-08-23,2025-08-22,-1
